text,sentiment,score
watch roadwork develop outsid offic make late next 10 week #fb,negative,0.5264157056808472
work w asma3 nawal fe obeer alwatan tv,neutral,0.6715547442436218
wish could go 2 bed 2 take allergi pill.,neutral,0.5755201578140259
@khqrightnow heard make announc tri find them. mother look worried.,negative,0.920188307762146
work alon saturday ...anyon wanna come keep company? cough cough.,negative,0.6776255965232849
ok... mayb i'll sleep hour two. must rise work thesi,negative,0.8940920829772949
goodd nightt sweet dream everyone jare neveerr chat kyte lol,positive,0.9110134243965149
"@tiffinyhogg heard timewarp fantastic! gut miss it, play @ egg",positive,0.555946946144104
"wish 245 morning. sleep awesome, work not, need scrub apt!",positive,0.8016651272773743
"@eileenb back (http://tinyurl.com/dmukpr), know peopl",neutral,0.7477768063545227
@baf03 hi steven! man week i'm alreadi behind school work,neutral,0.52227783203125
@weebeede run great thanks. windi today bike ride option morn,positive,0.9587598443031311
@aniita_0517 yes did. that sad topic me! haha... go concert... far probabl expens,negative,0.9627283215522766
coupl mt text arriv,neutral,0.6740080118179321
"decid rejoin aerob cos know exercis don't. pay it, rm3 left bag",negative,0.8787453770637512
@ientje89 aw i'm fine thanks! yeah miss much mfc hope talk later today kiss :huglove:,positive,0.9210798144340515
@hartym look interest lot 500 error document websit,negative,0.9527048468589783
@kal_penn favorite. excel job.,positive,0.8593658804893494
break heart navi seal marcus luttrel doggi http://www.rightpundits.com/?p=3669 fill rage.,negative,0.5874829888343811
argh ive eaton much today,neutral,0.5760287642478943
zurich smelli bag anymor,neutral,0.7250888347625732
"university, classroom, computer... shit day bore",negative,0.9903186559677124
want get back bed,negative,0.655616819858551
@fanofbsb4ev sorri miss,neutral,0.6010660529136658
worst burn life! sick,negative,0.984803318977356
"@priscillacruz funni watch on strong today, chances? miss capoeira zoom zoom!",neutral,0.5472181439399719
official! i'm go educ summer. owh god. bless,positive,0.6984610557556152
@avisionofbeauti phone like sorri,negative,0.6881257891654968
much enough motiv,negative,0.5698235034942627
@missoliviaa nooo brat. west coast hahaa quit make sad,negative,0.9639743566513062
"oh everyon go sleep, much wish could 4.45pm, im @ work!",negative,0.7896662354469299
"one thing hate doze lects, wake sheaf wet bad smudg notes.",negative,0.9802402853965759
sleepi head.. chanc actual sleeping? slim fuck none!,negative,0.9250643253326416
money gone?!,negative,0.92507004737854
i'm 10% battery!,negative,0.899543285369873
@kristenjstewart watch trailer adventureland itun look funny!! piti think get australia,neutral,0.47149112820625305
"i'm tired, get go school holiday 3rd time xxx",negative,0.938252329826355
"omg, 360 peopl death toll itali",negative,0.7183735966682434
@thisismyiq layin down...i dont feel well,negative,0.9687581062316895
@scc_skwerl aww depressing!,negative,0.9717261791229248
@theblondetheori ditch anoth parish. realli sick peopl world.,negative,0.946862518787384
"yo jimo cant talk aim anymore, glitch ill cya later hope u see",negative,0.9299176931381226
gave msu fan car rental discount.. look sad turn away..,negative,0.9639701247215271
"order pita...it nevr came! say fax machin broke driver left, empti belli",negative,0.8099712133407593
britney fuck amazing!! went back hotel...i hate travel cheapos.,negative,0.9345105886459351
"@powerpool peopl tri tricky, stop use twitter guess good gets! try.",negative,0.7654767632484436
@dra6on sad cos u r sad,negative,0.9433369636535645
@gotobekiddingm tried.....and fail,negative,0.9718491435050964
@ditty003 i'm look mine can't even get it... school work sucks...atleast u get home that lol,negative,0.9850969910621643
ac/dc rock last night. back realiti today. 70000 peopl without home &gt;150 dead itali,negative,0.966605007648468
"@heatherlibbi oh well, seem like trouble. christian slater tri kill moment.",negative,0.6570163369178772
hope get decent sleep tonight sinc get worth shittt last night goodnight world! xoxo,negative,0.6700344681739807
want diana f+. look great...,neutral,0.5959238409996033
i'v got one spot realli show yet hurt like hell doubt beauti tomorrow,negative,0.9182823300361633
@ekim1406 heheh bad separ,negative,0.5875625610351562
babe aint callin,negative,0.7314331531524658
"@hetty4christ heh, yeah, shakili conquer ladder. pointless job, tho. we'r far away receiv digit signal w/ antenna.",negative,0.987500011920929
"good morning, hope everyon feel better me.... cold realli got hold",negative,0.869299590587616
"train rammed, fellow commut vile . special deris reserv man appear nowher claim his seat. luggag rack",negative,0.9917442202568054
@kal_penn miss show... awesome! shock!!,positive,0.9561918377876282
talk boy hate work though,negative,0.9647112488746643
someon keep up....im work,negative,0.6377602815628052
@larrissar pleas leave. stay grant bday,negative,0.9677172899246216
@danielcalderonl yeaah hate that!,negative,0.9420538544654846
@pmelt bad thing aid catch id want inflict pain deadshit world.,negative,0.9818524718284607
@childhoodflam what wrong!,negative,0.9740490913391113
"bed now, sick n can't sleep tri w/ help med :s",negative,0.9473208785057068
blip.fm down...i'm go back normal tweet while.,negative,0.970553457736969
@lilylauren get sad ppl shave moustach know i'd cri tho,negative,0.8775920867919922
oh gosh... oh gosh...susi go kill remedy.,negative,0.5103425979614258
final go sleep wake earli studi,neutral,0.600191593170166
miss friend elementari middl school,neutral,0.6344258189201355
"@cyantificnh ball although without tunes, holiday ;-)",neutral,0.6018004417419434
chick corea tonight...and miss ...now sob,neutral,0.6993873119354248
i'm go love season hills... tell! spartan sucked. goodnight!!,negative,0.381677508354187
need studi quant legal process assess 2moro,neutral,0.5315099954605103
"@itsangi cancel it, plane tickets, hotel stay tickets.. close $400 eat cheaply. man soooo want see o!",negative,0.9847260117530823
"@polaroidskylin sound fair horrible. go repeat myself, guess text sent would better. whee.",negative,0.9792636036872864
"@bivancamp aw, suuuuck sorri dear!",positive,0.8277483582496643
@neyawn yeah! interview... know even is...,neutral,0.5460435748100281
"@lfta ur gonna delet like that...i feel like &quot;tom cruise&quot; jerri maguir got fire right now, yo. lol!",negative,0.4742458164691925
worst dream abt turd face use date... ugh. awful.,negative,0.9909911155700684
@shresthayash ouch imagin toothpic eye someth,neutral,0.458322137594223
uh...i feel lone wish bffwiamc (best friend forev also cousin) twitter,neutral,0.5173790454864502
peopl keep follow random stop? make sad!,negative,0.9739485383033752
still feel bleh... spew burp,negative,0.8744606375694275
hot deadline...,negative,0.7531365156173706
"return shirt bought topshop bc $50 bank account last rest month, life suck",negative,0.9907263517379761
woke 6am far early...mor coffe,negative,0.9154012799263
tooooooooo cold.,negative,0.7414761185646057
rain tomorrow night sooo nice today?! guess thank abl enjoy least.,positive,0.9152039885520935
michael crichton,neutral,0.5982840061187744
curs slow internet. miss youtub,negative,0.9492515325546265
feel headach come on!,negative,0.8726693987846375
@gordonchiu one letter alway! korean use &quot;x&quot; there hope me.,neutral,0.6646151542663574
work holi week,neutral,0.6342839598655701
@marnieblaz haha nope. guess noth origin day,neutral,0.5112704634666443
"lot revis tonight final assessments. assess today well, 90% pass mark harsh",negative,0.9177246689796448
that stapl chip nail,negative,0.6276227831840515
cold,negative,0.6688546538352966
@paulteet pass border,neutral,0.7661113142967224
"chewi update. ocd left leg fixed, possibl ocd right leg well, wors still hip dysplasia hip good...",negative,0.592036247253418
got back hospital. bf nephew might mening,negative,0.782870352268219
chi?u nay h?p chu?n b? t? ch?c m?i s? ki?n ? tr??ng ! bao nhiï¿½u vi?c,neutral,0.5725730061531067
coldd,negative,0.6161016821861267
pleas watch vid tell move http://www.youtube.com/watch?v=eujsme0torw,neutral,0.6457087397575378
boo anoth day work 3 go 3 day ; ),negative,0.6827890276908875
drive schiphol. apper one. stuck around aalsmeer,negative,0.9297719597816467
anymor daisi manag take 75% bed?,neutral,0.7034161686897278
@garretjiroux u write back twitter? miss ya garee... x,neutral,0.5365715026855469
"get chang hope that, mean go store now! poor cat food...oops.",negative,0.9759240746498108
i'm pain,negative,0.8458197116851807
"@nicolerichie: haha. yeah, band mmc! use cd, lost it.",negative,0.6233397126197815
miss bcd friend,neutral,0.5475701093673706
@oliyoung requir assembly! assembl complet overr tonight. harder thought,neutral,0.4811609387397766
diet.... woke 2day hungri,negative,0.47763147950172424
@jbeauti oooh *head high killin em wit da no* lol think so.. u realli know yet i'm good tucker inner haha,negative,0.4589956998825073
hate cook dinner,negative,0.9614992737770081
@maikeru76 connect back...so can't dm you...,negative,0.8444674015045166
compass peopl italy! mother call relat itali right,neutral,0.6936341524124146
"@riskyreveng wait, what? sick?",negative,0.9014394283294678
@oishiieat play polit danc song?? fav. pleas dont say did. cours did. damn me!,negative,0.9372872114181519
need find batteri elinchrom ranger. nobodi canada stock,neutral,0.655636727809906
wait &amp; see game. fall asleep &amp; might might wake.,negative,0.9206253290176392
london today,neutral,0.5819952487945557
smile like mean it. wow. song bring back memories. still can't sleep.,negative,0.7528262138366699
@muzocan talk australia issue..,neutral,0.7771158814430237
"woken deep sleep let go mad max. happy. now, sleep!",negative,0.7616920471191406
"sorry, get ready. go leav 8am today.",negative,0.8557693362236023
got speed ticket,neutral,0.5431656837463379
@kristensaywhaa ass. .. .. .. hm .. watch first episodeee? freakin miss,negative,0.6467945575714111
@scarletjac good close current challeng,positive,0.6719517707824707
"intern font look ugly. go back origin font. all, who'd tweet malayalam",negative,0.9604122042655945
busi studi revis,neutral,0.5707793235778809
miss david actual,neutral,0.5757783651351929
http://community.livejournal.com/ohnotheydidnt/33907252.html freakin cool that? doesnt shit like happen me?,negative,0.5510118007659912
can't believ it. got answer ask question. feel awful.,negative,0.986879289150238
tweet much tonight mayb tweet come form tweet vomit later 1 morning.,negative,0.9648153185844421
think need get laid. sad revolut earlier rofl http://twurl.nl/ibz2wb,negative,0.873747706413269
txt-chat jake. lmfao. frikkin awesome! miss effin boy much. awww. hope guy would come back na! ) xxxx,positive,0.964948296546936
@itsdawn thank @rmilana like hehe easi well i'm danish dude,positive,0.8171830773353577
"@craftysince1990 lol, that sweet! bought ticket last year &amp;&amp; partnerincrim flake end go this, sure!",positive,0.9180169105529785
@razzberri wha 4gb! yay! haha laggi computers! mba cannot upgrad,negative,0.7451850175857544
@defsound aawwwww know u mean. iv never girl sens humor,negative,0.8127896785736084
@zaibatsu me...i'm up.,neutral,0.5792247653007507
super lucki get seat train. pay ï¿½40 25 min journey.,negative,0.8111624121665955
@coyoteontherun bet i- oh wait mac? prolli not.,negative,0.6454378962516785
"navel pierc tore bit forc dog bed truck. fault, know. look healing. yay!",negative,0.6028153896331787
"wow! got sick nowher cant think straight....and mtv hasnt post hill online, wtf!",negative,0.990990400314331
woke up. appl gig ace last night. serious tire now. work begin one hour...,negative,0.9161060452461243
"today episod &quot;house&quot; (episode, simpl explanation) heartbreaking.",positive,0.3803505003452301
i'm frank disappoint offend blogger write fu penguin,negative,0.9451163411140442
@tpaw wooo yeah! sorri hear miss origin ticket,positive,0.5797796845436096
gooood mooorn world. dream last night fuck knee def need kick start strengthen readi bournemouth 7s!,neutral,0.5095309019088745
need selsun blue...pretti sure small spot haol rot,negative,0.47983238101005554
think im come something.,negative,0.5917288661003113
new twitter,negative,0.5100945830345154
@lindseyviloria that... gonna mexico,neutral,0.615681529045105
@sweetlyaroundm ps woke morn cant access websites! havent clean comput complet,negative,0.9853280186653137
"hate hear girl ill, noth though",negative,0.9723469018936157
"@stevediamond know trouble, never heard thing. mani recommend mrtweet.",negative,0.8796102404594421
@scarlettdan mari &amp; go go dress shop tomorrow.,neutral,0.7898236513137817
@noelclark good morn you. stop ignor cos said like *cough* take sad now..boo hoo!,positive,0.5175855159759521
feel light head gross,negative,0.9673129916191101
thank chaffie... thousand apologies. pleas fogiv 4 sinned.,negative,0.9130846261978149
"@itschelseastaub goodnight, chels. sorri major layout-delay. &lt;3",negative,0.8046954274177551
"@coll_aka_aubrey oh, joking? well i'm crushed! total gonna stand middl field wave arms!",negative,0.9273335337638855
waitin th break servic somethin fallen car. i'v got hot water bottl me. feel twat,negative,0.9637433290481567
@holyjaw middl night. i'v commit instal window 7 boot camp i'm alreadi issu,neutral,0.6427233815193176
"@redgray ah man- sad, cousin commit suicid yest 8 month pregnant - imagine... cri non stop...",negative,0.9111363291740417
damn down.,negative,0.875679612159729
megan equal murder.,negative,0.687800407409668
poor sandra cantu. heart goe famili friends. rest peac littl one!,negative,0.6449463367462158
morn all. v. groggi morning....,neutral,0.5249936580657959
feel soooo bad doglet! understand mouth sore! poor littl thing,negative,0.9768329858779907
oh watch video peopl die right i'm go sleep?,negative,0.8823461532592773
luke worral doesnt twitter?,negative,0.5434666872024536
@dynoisthenam haha better watch two. might actual kill other.,negative,0.8302245736122131
twitter lot less interest sinc cute peopl sudden stop flirt,negative,0.9383843541145325
stomach feel satisfi now......been starv 2 hours.,negative,0.9914211630821228
disappointed.,negative,0.9454367756843567
"near spoil house, teeni bit, saw name, went away via link. terribl surpris now.",negative,0.6518754363059998
@marlonjenglish,neutral,0.5340350270271301
@kittcat8 ya basic screwed. rewrot serious go want! dont know anyon els want goo!,negative,0.9921966791152954
@lron_jaii lmaooo mornin baybeeee. lie?! peac journey?! train straight bore even hood teef sight.,negative,0.9550272822380066
wish someon talk to. i'm upset. one like anyway,negative,0.9600038528442383
@willie_day26 hommmmeeworrkkk boooo hope fella good night,positive,0.8248906135559082
@japh wish i'd known ticket earlier. rang arvo - one left ami would end sit alone. sigh hard.,negative,0.9876048564910889
"woke find cold/flu/illness-typ thing go without fight and, apparently, beat sleep. sorry, keynot",negative,0.9648215174674988
"whf?? t:scc kill derek rees (brian austin green), actual like character!",negative,0.9172675609588623
equinux.com crash safari tks you!,negative,0.6606083512306213
&quot;fir anatolia&quot; fired... costum destroyed... poor situat,negative,0.988899290561676
"8:00am typic british morning. cold, wet, road full miser angri drivers..... good times! need holiday",negative,0.7649000883102417
"realli now, time sleep. dream city, tattoos, great things. wake earli morn sociolog",neutral,0.4334677457809448
"bought sour gummi worms, peach gummi o's, cheeto puffs... 44 ounc soda... i'm fat ass huge dinner too.",negative,0.7080973386764526
"@tubeyornot2b both. thought found tweetheart, guess not. search continues.. :-\",negative,0.775770902633667
"@pixie_anna scroll back hours, miss whole lotta jon",negative,0.950458824634552
@cyfyr finish two year twinzzzzzzzzzzz,neutral,0.6304481625556946
miss #24 #the hill catch tomor.. real housew ugh need figur prioriti,neutral,0.6573903560638428
"oh, offici birthday. happi 23rd birthday me! *look around* yet one wish erik bed.",positive,0.774492084980011
need motiv get dress go work hate train,negative,0.9501922726631165
make today. say snow tomorrow. wtf? tennessee. even snow winter.,neutral,0.7135019302368164
two peopl stop follow,negative,0.5483149290084839
tri fix hubbi computer. come disk window key work. might buy (like afford that),negative,0.8519059419631958
@v3event way!? ur game right now!?,negative,0.7089897394180298
seem twitter lost updat yesterday - again!! #twitter #fail,negative,0.991364598274231
paronychia hurt,negative,0.920136570930481
http://twitpic.com/2y4vn - rememb days? neither i. siiiiike. miss old bodi someday soon u shall miiiiine.,neutral,0.6073795557022095
back @ work. bad start day almost fall stair enjoy work yet...,negative,0.971224844455719
&lt;3 cigs..rip,neutral,0.6267027258872986
"i'm up, much paperwork today. `n i'm kinda get sick fun",negative,0.9830484390258789
5km treadi want die... i'm built running...,negative,0.923450231552124
@un1xnut work evening/night job,negative,0.9665989875793457
need help anxieti crap,negative,0.7172517776489258
@chaseboogi lol dont ask nice given ride shit start bar b cue freeway lmao mine readi,negative,0.6272329092025757
"@azraeel got home 10 end, back 9am start aswel",negative,0.6132696270942688
throat raw cannot sleep....,negative,0.9835046529769897
// :t ask friend piglet (winni pooh.) ....serious guy,negative,0.47734174132347107
burnt tongu miso soup today,negative,0.7217693328857422
worst dream abt turd face ex.. ugh. awful.,negative,0.9906297326087952
long sew machine! birthday far away!,neutral,0.4329844117164612
havent slept wink... sever insomnia... arghhhh... why!!!,negative,0.9810262322425842
@terryfre lol byeee time go,neutral,0.6740269064903259
"@skunki sorry, guess sarcasm hard show 130 characters.",negative,0.9869568347930908
"microwav kashi chicken spinach thing, put milk dvd. anyon seen it? bet good. still havent seen slumdog",negative,0.7632462978363037
got watch lil bro ... mom work,neutral,0.5452277660369873
oh god one teacher gave rotten gogoma eat.. i'm hungri i'm tri eat around bad part hahahaha,negative,0.977110743522644
still got headach . get readi work,negative,0.972271203994751
"flip lifestyl around, goodby sleep hello work 6am!",positive,0.8666795492172241
@evilunicorn &lt;3,negative,0.5153821706771851
"@honeyortar hing broke works, open smooth piss off. dunno i'll see fix first.",negative,0.900504469871521
damn it. hate stage breakup process. miss boy. fallen love. damn it. why???!!! poop.,negative,0.988899827003479
@rachaelyamagata amaz rach! thank music! wait outsid never show up! there alway next album!,negative,0.8401092886924744
@nightwyrm yet,neutral,0.5009475946426392
ate mani cooki think i'm hallucinating...,negative,0.9504980444908142
wanna go work wanna go bed!,neutral,0.5130733251571655
much th paper. woke nap,negative,0.9447024464607239
@rampantheart everyth except add twitter field comment..,negative,0.8953137397766113
"found madden 08! 09 ...oh well, say old new again!",neutral,0.5016905069351196
miss favourit friend,neutral,0.43948277831077576
@brandzhd takin break club pleas dont tell u,negative,0.8612549901008606
"want talk advisors, advise, judg ars",negative,0.5264222025871277
2 pack moroccan mint tea...and whole truckload kenyan tea.,negative,0.6292252540588379
@idolett @marissatast - i'm sad hous episod tonight bigger &amp; better thing (damn taub lol),negative,0.5512813925743103
@choclatdrop404 he pay attn,negative,0.5344976782798767
@shaliniqu say 2 may chang ur twitter game like u way u r,neutral,0.5502454042434692
@gen_mari hope fix california least.....,neutral,0.779305636882782
@oishiieat,neutral,0.6254823207855225
i'm hbo 30 minutes! got excit rememb get sleep tonight. soon? sad,negative,0.9549662470817566
tire leav bed.,negative,0.6176126599311829
@adreamforsteph ok hous sad.,negative,0.8829472661018372
"ooh...hungry... anyth creep kitchen legs...and/or arms...*attack fridge* ah, cold chicken excit",negative,0.9413862228393555
@junebugg15 super glue shoe!! lol,positive,0.651397168636322
owwwwww!!! doozi headache. 2 tablet later taken slight edg,negative,0.9708473086357117
two day holidays! friend public school can't hang thursday disneyland omg.,negative,0.74718177318573
find mom rli annoying. need detox h2o day. skin shitting.,negative,0.9927799105644226
i'm bed... way late... like sac shit work tomorrow.,negative,0.9719014763832092
"@ylizabeth died, never see you.",negative,0.9237647652626038
@kcarruth i'm 540 year old pixi years.,negative,0.5154784917831421
bodi clock still chuffer..not never ever stay late -also afro back,negative,0.9256414175033569
stupid thing wont let get old twitter page make new one,negative,0.9578423500061035
soooo tire @ work,negative,0.5930608510971069
txt-chat jake. lmfao. frikkin awesome! miss effin boy much. awww. hope would come back na! ) xxxx,positive,0.965078592300415
@kristinfinley ur phone break diseas spread phone doesnt ring flash agh one moth till ...,negative,0.9848153591156006
frank morgan race,neutral,0.6040929555892944
@chrisdjmoyl i'm excit live wale,neutral,0.6374807357788086
"blahhh, throat sore &amp; keep coughing. hate sick",negative,0.993208110332489
"i'm sit up, unabl sleep",negative,0.8930293917655945
"motiv sleep, i'm feel quit icky.",negative,0.8643571734428406
"oh dear, pup die 1 1 last night, perhap princess reject",negative,0.9056950211524963
go 30 month... ugh,negative,0.9342777729034424
3 morn can't sleep.,negative,0.8752979040145874
"@scarletjac thanks, know video harrowing, especi last 2 minut must admit cri",negative,0.8570965528488159
"wrote 2 pg paper n 30 min, studi n 2 bed. gotta wake n 3 hours. oh joy! nite all!",negative,0.9243764281272888
begin enjoy lazi town - oh dear,positive,0.5533992648124695
say brain need optimis neural search pathway find muscl,neutral,0.6338852643966675
cri heard girl traci found today. soooo sad may god bless sandra cantu.,positive,0.7651069164276123
@gmg2001 lol omg tempt me! start p90 2 hour ago. need least good day! shoulda ask yesterday,negative,0.8977972269058228
moment run fatboy run,neutral,0.6389333605766296
"even time twitt thees last days, insane!",negative,0.986090898513794
"@wyldceltic1 oh man, sad ever.",negative,0.9428718090057373
twitter woke,neutral,0.5576047301292419
@spazmoraz get lady! see work ... boohoo,positive,0.7932908535003662
someth got eye...now itchy. aw.,negative,0.9053874015808105
@mrskutcher think today - deprss is! make us appreci life more.,negative,0.7393190264701843
@keelybin ermmm really. hear dread alarm clock,negative,0.8848459124565125
@cannibaley bowl shit rip,negative,0.9704630374908447
"@eisi mate that rubbish 10pt hug. tom cover spot obvious happy, doc say noth bad'. tell tom...",negative,0.9064579010009766
@warlach curs ye!! fun it. miss onlin pr paramount pic,positive,0.8916112184524536
"ugh, read #cnn found cantu girl bodi pond near home. terribl famili",neutral,0.5695028901100159
can't sleep. 2:05am--ugh!!! i'm even sleepi,negative,0.9675434231758118
"sad, know andi hallet die http://tinyurl.com/dhq7xv",negative,0.6780945658683777
... thought....,negative,0.5525869727134705
"@markress understand that, busy. tweet work.",negative,0.9093222618103027
@samsungimag better get auto featur iron out. blast advertis noth less industri strength spam!,negative,0.9624971151351929
"@texasvegetarian oh, god, ow. must hurt like bitch.",negative,0.8980804681777954
"showered, get dress late shift lollypop",negative,0.6192977428436279
@gillianm yeah,neutral,0.6547924876213074
"realli now, time sleep. dream city, tattoos, great things. wake earli morn sociolog",neutral,0.4334677457809448
@dougiemcfli hey saw u guy play @ pushover..didn't get 2 meet u tho cuz th huge line upset lol..a msg would make 4 it!,negative,0.9501479268074036
good morning... wish weather good germani today,positive,0.930080771446228
wish dunkin donut holland today mom back japan. can't wait see her!,positive,0.9284768104553223
sooooooo busi right now. lot custom order catch on! blog sinc 31st. enough hrs day! ;),positive,0.5286077260971069
right got stink headach need run i'm happi bunni,negative,0.8843448758125305
"sorry, say vid hit hard, pleas bewar last 2 minut especi http://www.youtube.com/watch?v=eujsme0torw",negative,0.9022238254547119
wonder gamebattl http://bit.ly/qzuuy,neutral,0.8219356536865234
much traffic a2 can't wait till 10 lane readi ... 2010?,negative,0.7126272320747375
slept 11 hours.. awak sinc 5.30am yesterday.. still late exam gotta wake 5 tomoro onward,negative,0.9892311692237854
almost finish new moon.... work tomorrow would total finish tonight! geez...,negative,0.8290503025054932
ok wonder twitpix option new phone got?! can't win! i'll leav photo cuz guess...,negative,0.6281447410583496
usual make zzzz... today,neutral,0.5797119140625
macbook froze. luckili abl take screen shot paper retyp end it. submit paper 1 min. late.,negative,0.9928871989250183
"@rougeforev i'v faf actually, reading; work feel productive.",negative,0.4290139675140381
@thecampingforum forcast believ we'll lucki last till afternoon,negative,0.8722239136695862
@babybazooka too...but hard,negative,0.7102058529853821
"@cherylthelibr_n thank rebuilders/rebuild tip. tri help mom thru divorce, thru breakup.",positive,0.6442882418632507
left head phone die morning. 1 head phone keep compani journey,negative,0.965086042881012
@meganh93 drizzl day u go rain might well pour.,neutral,0.5000950694084167
cant sleep ugghhh,negative,0.7606608271598816
got work raven eaten gipton steak &amp; branston sarnies. i'll buy someth lunch!! doh!,neutral,0.447696715593338
"new iphone, yay! restor backup, no! stupid apple.",negative,0.9614533185958862
"cater gigs, cool, get readi normal week. work easter.",neutral,0.6206130981445312
cant sleep,negative,0.806169867515564
"@hamport alway walk annex hope see you, instead get nguyen famili",neutral,0.7876697778701782
know exact feel man re: http://ff.im/1xtn7,neutral,0.7177739143371582
im yellinq mummyy !! lol .. angri mee !!,negative,0.5575551390647888
"realli want go back chicago. like hear bad politician oprah, hate oprah. 4 day left uk",negative,0.9726741313934326
@candicenicolepr heard,neutral,0.5993747711181641
still homework.,negative,0.8138113617897034
@shannamoakl i'm afraid fli too. straight refus get plane. suck realli limit go,negative,0.941067099571228
toni chang much. change?,neutral,0.6374607682228088
"feel bit better today, least walk. idea happen yesterday. way school now... ugh...",negative,0.893526554107666
leav anoth excit day work,negative,0.5612310171127319
"@christieee aww, i'm sorri dearyy",positive,0.72264164686203
fuck la circul ce mat1,negative,0.8604820370674133
"can't beliv it.. we'r home!! sleepi 4 hrs today.. round rock, tx http://loopt.us/getn1w",negative,0.7076976895332336
i'm disneyland ahaha! i'm sad pineappl stand closed... 3 dollar,negative,0.9251688718795776
"ok... 2 hour self impos shop ban, alreadi ach shoe fix...thi go harder thought",negative,0.9929519295692444
whip cream melt,neutral,0.5989047288894653
woken mom. cant get sleep.,negative,0.9305399060249329
"lone bed, husband.",neutral,0.5214164853096008
"46 followers, none acknowledg me?",negative,0.8165053129196167
stupid m&amp;m make stomach hurt,negative,0.9902076125144958
best monday ever. miss gossip girl. oh well. spent time bff today! wonder night! xoxo,positive,0.9672762155532837
@pilvlp luck i'd probabl get stop cop someth stupid!,negative,0.8839413523674011
sit home im bore keep hear realli weird nois downstairs. kinda creepi,negative,0.9835844039916992
let us know he ok?,neutral,0.7081060409545898
"@kailuh dis guy talk brother cock, that feel like talk ewww figur rest.",negative,0.8505750894546509
birthday today. feel old,negative,0.7732402086257935
@amelia_torod fun shop ... bear mind horribl forex truth http://bit.ly/khbn,neutral,0.39397919178009033
ok tweet peep must head bed now...got take test law tomorrow ...is summer yet? anyway much love hugger,positive,0.5476697683334351
work lab report that due 2359hr tonight.,negative,0.8249093294143677
awak twitters! doze off. . .,negative,0.8565916419029236
"@jillglavan soooo disappoint t.i. parti leav vegas. jack first talk it, noth",negative,0.8243927359580994
"@runawaystarl unfort, msn douch half",negative,0.9743669033050537
but poop,negative,0.5480923056602478
@oinker_aida agree!,positive,0.704778790473938
crazi pollen tree washington state make sinus go crazi,negative,0.6479853987693787
stupid 3 year project! feel like conquer someth realis 1 year,negative,0.9875500798225403
@jdpeterson hope feel better. cali?,neutral,0.7702383399009705
need go lazy.,negative,0.9675201773643494
@laurenlenewx awww i'm sorri,positive,0.8980342745780945
woo three page seven go...whi heck procrastinate! goal #1 grad school wait!!!!!,negative,0.6651113629341125
"morn all. tire today, stay bed",negative,0.5930240750312805
town. forgot charg phone think last day,negative,0.8641245365142822
must awak untim hour,negative,0.7289937138557434
"dont want go school tomorrow exam, one half week",negative,0.8224231004714966
"@kal_penn thing suck one excit for, even knew final team would be.",negative,0.9722142815589905
can't sleep. windi scari out.,negative,0.9369640350341797
@darylsw kid holiday,neutral,0.7173672914505005
summer camp summer school?? board lol.,neutral,0.8142415285110474
2am i'm still sniffl sneezing. can't sleep. morn go come way earli,negative,0.8995607495307922
guy bill gate associ make feel like know nothing!!! even know name,negative,0.9777194261550903
"oh no!!!!!!!!!!!!! @azppa sent email state convention...may 17-18 &amp; papyrus it. sad, b/c want attend!",negative,0.8990775942802429
@pelf81 work demand much,negative,0.9515306949615479
watch greek. cant believ last day ill see guys. june 20.... ahh.,negative,0.6946669816970825
back cabbin ew!,negative,0.681843638420105
terrifi news itali http://tinyurl.com/dhdpn,neutral,0.7962563037872314
@lili_marlen ohh sux,neutral,0.642095685005188
@brainiacmathew know! im spring break,neutral,0.6606138348579407
extrem hungri,neutral,0.5341067910194397
go loooooooooooooooooooooooooooooooonnnnnnngggggggg night work,negative,0.8614599704742432
@jennchambless neither nobodi awake... nobody. i'm drunk alon,negative,0.987598717212677
"@dark_butterfli you. thought look paler, probabl drama filming. jun look healthier ever, though.",negative,0.6568861603736877
.. sad hear discoveri littl girl tracy. poor famili,negative,0.9721913933753967
suppos think?,neutral,0.553022027015686
keep work place cycle2work scheme. 15% disc halfaud good enough.,negative,0.892805814743042
"office, irrit work worst client i'v ever had. cant choos project ur employee.",negative,0.9944497346878052
wye river.. realli cold! internet realli expens,negative,0.8079732656478882
jam finger hurt realli badly.,negative,0.9451131820678711
damn- pc complet given suck ...,negative,0.9740334749221802
let everquest 2 subscript lapse. play anymore. time,negative,0.951960027217865
"flu shot work, arm hurt",negative,0.976733922958374
@heidimontag love hill miss show tonight,neutral,0.7581854462623596
@jesmayhemwa still tri sell prelude?,neutral,0.7464298605918884
"@katsun point, i'm tri remain optimist delay live365 get harder day",negative,0.98468416929245
twitter down?,negative,0.592583954334259
@kal_penn omg mad! favorit charact i'll miss you,positive,0.5915826559066772
wish david cook come phoenix tri figur way get san diego june 18th see him.... i'm obsess,negative,0.7621487975120544
ill make fresh start.. promise... xtra sad puppi face...,negative,0.9519782662391663
"beauti morn - sun shining, bird singing, i'v play mousetrap kids... damn, work",positive,0.568647027015686
"@aholmes_nj abl downthemall! ta abl delet account. lose photos, lost almost comment",negative,0.9767749905586243
@thisisguan,neutral,0.6631582975387573
"tuesday rain day,",neutral,0.6209923624992371
huge headach gotta go work,negative,0.8990436792373657
